raw_text,clean_text,tokens,gloss,UDfeats
ajá méjì tí àgùntàn kan ń mú,ajá méjì tí àgùntàn kan ń mú,"['ajá', 'méjì', 'tí', 'àgùntàn', 'kan', 'ń', 'mú']",dog two REL sheep one PROG catch,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ibùsùn tí olóńgbò kan ń fò lórí rẹ̀,ibùsùn tí olóńgbò kan ń fò lórí rẹ̀,"['ibùsùn', 'tí', 'olóńgbò', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",bed REL cat one PROG jump LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
Ilé tí àgùntàn kan ń fò lórí rẹ̀,Ilé tí àgùntàn kan ń fò lórí rẹ̀,"['Ilé', 'tí', 'àgùntàn', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",House REL sheep one PROG jump LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ọ̀pọ̀lọ́ tí pẹ́pẹ́yẹ méjì ń wẹ̀,ọ̀pọ̀lọ́ tí pẹ́pẹ́yẹ méjì ń wẹ̀,"['ọ̀pọ̀lọ́', 'tí', 'pẹ́pẹ́yẹ', 'méjì', 'ń', 'wẹ̀']",toad REL duck two PROG wash,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ewúrẹ́ tí olóńgbò méjì ń fà,ewúrẹ́ tí olóńgbò méjì ń fà,"['ewúrẹ́', 'tí', 'olóńgbò', 'méjì', 'ń', 'fà']",goat REL cat two PROG pull,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ewúrẹ́ méjì tó ń ti olóńgbò kan,ewúrẹ́ méjì tó ń ti olóńgbò kan,"['ewúrẹ́', 'méjì', 'tó', 'ń', 'ti', 'olóńgbò', 'kan']",goat two REL.3.SG.TNS PROG push cat one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
olóńgbò tí pẹ́pẹ́yẹ ń fún ní òdòdó,olóńgbò tí pẹ́pẹ́yẹ ń fún ní òdòdó,"['olóńgbò', 'tí', 'pẹ́pẹ́yẹ', 'ń', 'fún', 'ní', 'òdòdó']",cat REL duck PROG give LOC flower,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
igi tí ewúrẹ́ kan jókòó sábẹ́ rẹ̀,igi tí ewúrẹ́ kan jókòó sábẹ́ rẹ̀,"['igi', 'tí', 'ewúrẹ́', 'kan', 'jókòó', 'sábẹ́', 'rẹ̀']",tree REL goat one sit LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ẹṣin méjì tí màlúù kan ń tì,ẹṣin méjì tí màlúù kan ń tì,"['ẹṣin', 'méjì', 'tí', 'màlúù', 'kan', 'ń', 'tì']",horse two REL cow one PROG push,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
adìyẹ tí eku kan ń fún ní èso,adìyẹ tí eku kan ń fún ní èso,"['adìyẹ', 'tí', 'eku', 'kan', 'ń', 'fún', 'ní', 'èso']",hen REL rat one PROG give LOC fruit,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
ajá tó ń wẹ àgùntàn méjì,ajá tó ń wẹ àgùntàn méjì,"['ajá', 'tó', 'ń', 'wẹ', 'àgùntàn', 'méjì']",dog REL.3.SG.TNS PROG wash sheep two,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ọ̀pọ̀lọ́ méjì tó ń mú pẹ́pẹ́yẹ kan,ọ̀pọ̀lọ́ méjì tó ń mú pẹ́pẹ́yẹ kan,"['ọ̀pọ̀lọ́', 'méjì', 'tó', 'ń', 'mú', 'pẹ́pẹ́yẹ', 'kan']",toad two REL.3.SG.TNS PROG catch duck one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
adìyẹ tí ọ̀pọ̀lọ́ kan ń ju ọsàn sí,adìyẹ tí ọ̀pọ̀lọ́ kan ń ju ọsàn sí,"['adìyẹ', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'ń', 'ju', 'ọsàn', 'sí']",hen REL toad one PROG throw orange to,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
Ajá tí adìyẹ kan ń ju bọ́ọ̀lù sí,Ajá tí adìyẹ kan ń ju bọ́ọ̀lù sí,"['Ajá', 'tí', 'adìyẹ', 'kan', 'ń', 'ju', 'bọ́ọ̀lù', 'sí']",Dog REL hen one PROG throw ball to,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,"['Tábìlì', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'jókòó', 'sábẹ́', 'rẹ̀']",Table REL toad one sit LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
Ehoro tí ó ń jẹun,Ehoro tí ó ń jẹun,"['Ehoro', 'tí', 'ó', 'ń', 'jẹun']",Rabbit REL 3.SG.TNS PROG eat,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Ehoro tí ó ṣubú,Ehoro tí ó ṣubú,"['Ehoro', 'tí', 'ó', 'ṣubú']",Rabbit REL 3.SG.TNS fall,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', '_']"
Kìnìún kan tí ó fa màlúù méjì,Kìnìún kan tí ó fa màlúù méjì,"['Kìnìún', 'kan', 'tí', 'ó', 'fa', 'màlúù', 'méjì']",Lion one REL 3.SG.TNS pull cow two,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', '_', '_', '_']"
ajá méjì tí àgùntàn kan mú,ajá méjì tí àgùntàn kan mú,"['ajá', 'méjì', 'tí', 'àgùntàn', 'kan', 'mú']",dog two REL sheep one catch,"['_', '_', 'PronType=Rel', '_', '_', '_']"
ọ̀pọ̀lọ́ kan tí ó jókòó sábẹ́ tábìlì,ọ̀pọ̀lọ́ kan tí ó jókòó sábẹ́ tábìlì,"['ọ̀pọ̀lọ́', 'kan', 'tí', 'ó', 'jókòó', 'sábẹ́', 'tábìlì']",toad one REL 3.SG.TNS sit LOC table,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', '_', 'Case=Loc', '_']"
ajá kan tí ó wẹ àgùntàn méjì,ajá kan tí ó wẹ àgùntàn méjì,"['ajá', 'kan', 'tí', 'ó', 'wẹ', 'àgùntàn', 'méjì']",dog one REL 3.SG.TNS wash sheep two,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', '_', '_', '_']"
olóńgbò kan tí ó ń fò lórí ibùsùn,olóńgbò kan tí ó ń fò lórí ibùsùn,"['olóńgbò', 'kan', 'tí', 'ó', 'ń', 'fò', 'lórí', 'ibùsùn']",cat one REL 3.SG.TNS PROG jump LOC bed,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
ẹṣin méjì tí màlúù kan ń tì,ẹṣin méjì tí màlúù kan ń tì,"['ẹṣin', 'méjì', 'tí', 'màlúù', 'kan', 'ń', 'tì']",horse two REL cow one PROG push,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ẹṣin kan tí ó ń fà màlúù méjì,ẹṣin kan tí ó ń fà màlúù méjì,"['ẹṣin', 'kan', 'tí', 'ó', 'ń', 'fà', 'màlúù', 'méjì']",horse one REL 3.SG.TNS PROG pull cow two,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
igi kan tí ewúrẹ́ kan jókòó lábẹ́ rẹ̀,igi kan tí ewúrẹ́ kan jókòó lábẹ́ rẹ̀,"['igi', 'kan', 'tí', 'ewúrẹ́', 'kan', 'jókòó', 'lábẹ́', 'rẹ̀']",tree one REL goat one sit LOC 3.SG.GEN,"['_', '_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ewúrẹ́ kan tí olóńgbò méjì ń fà,ewúrẹ́ kan tí olóńgbò méjì ń fà,"['ewúrẹ́', 'kan', 'tí', 'olóńgbò', 'méjì', 'ń', 'fà']",goat one REL cat two PROG pull,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
Ajá kan tí adìyẹ kan ń ju bọ́ọ̀lù sí,Ajá kan tí adìyẹ kan ń ju bọ́ọ̀lù sí,"['Ajá', 'kan', 'tí', 'adìyẹ', 'kan', 'ń', 'ju', 'bọ́ọ̀lù', 'sí']",Dog one REL hen one PROG throw ball to,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
ọ̀pọ̀lọ́ méjì tí ó ń mú pẹ́pẹ́yẹ kan,ọ̀pọ̀lọ́ méjì tí ó ń mú pẹ́pẹ́yẹ kan,"['ọ̀pọ̀lọ́', 'méjì', 'tí', 'ó', 'ń', 'mú', 'pẹ́pẹ́yẹ', 'kan']",toad two REL 3.SG.TNS PROG catch duck one,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
"àgùntàn kan tí ó ń fò lórí ilé
Ilé kan tí àgùntàn kan ń fò lórí rẹ̀",àgùntàn kan tí ó ń fò lórí ilé Ilé kan tí àgùntàn kan ń fò lórí rẹ̀,"['àgùntàn', 'kan', 'tí', 'ó', 'ń', 'fò', 'lórí', 'ilé', 'Ilé', 'kan', 'tí', 'àgùntàn', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",sheep one REL 3.SG.TNS PROG jump LOC house House one REL sheep one PROG jump LOC 3.SG.GEN,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', 'Case=Loc', '_', '_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
adìyẹ kan tí ọ̀pọ̀lọ́ kan ń ju ọsàn sí,adìyẹ kan tí ọ̀pọ̀lọ́ kan ń ju ọsàn sí,"['adìyẹ', 'kan', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'ń', 'ju', 'ọsàn', 'sí']",hen one REL toad one PROG throw orange to,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
ọ̀pọ̀lọ́ kan tí pẹ́pẹ́yẹ méjì ń wẹ̀,ọ̀pọ̀lọ́ kan tí pẹ́pẹ́yẹ méjì ń wẹ̀,"['ọ̀pọ̀lọ́', 'kan', 'tí', 'pẹ́pẹ́yẹ', 'méjì', 'ń', 'wẹ̀']",toad one REL duck two PROG wash,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
adìyẹ kan tí eku kan ń fún ní èso,adìyẹ kan tí eku kan ń fún ní èso,"['adìyẹ', 'kan', 'tí', 'eku', 'kan', 'ń', 'fún', 'ní', 'èso']",hen one REL rat one PROG give LOC fruit,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
olóńgbò kan tí pẹ́pẹ́yẹ kan ń fún ní òdòdó,olóńgbò kan tí pẹ́pẹ́yẹ kan ń fún ní òdòdó,"['olóńgbò', 'kan', 'tí', 'pẹ́pẹ́yẹ', 'kan', 'ń', 'fún', 'ní', 'òdòdó']",cat one REL duck one PROG give LOC flower,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
ewúrẹ́ méjì tí ó ń ti olóńgbò kan,ewúrẹ́ méjì tí ó ń ti olóńgbò kan,"['ewúrẹ́', 'méjì', 'tí', 'ó', 'ń', 'ti', 'olóńgbò', 'kan']",goat two REL 3.SG.TNS PROG push cat one,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Ehoro kan tí ń jẹun,Ehoro kan tí ń jẹun,"['Ehoro', 'kan', 'tí', 'ń', 'jẹun']",Rabbit one REL.3.SG.TNS PROG eat,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Ehoro kan tí ó ṣubú,Ehoro kan tí ó ṣubú,"['Ehoro', 'kan', 'tí', 'ó', 'ṣubú']",Rabbit one REL 3.SG.TNS fall,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', '_']"
Bọ́ọ̀lù tí ó ń yí gbirigbiri,Bọ́ọ̀lù tí ó ń yí gbirigbiri,"['Bọ́ọ̀lù', 'tí', 'ó', 'ń', 'yí', 'gbirigbiri']",Ball REL 3.SG.TNS PROG roll rolling-manner,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_']"
Kìnìún tí ó ń fa màlúù méjì,Kìnìún tí ó ń fa màlúù méjì,"['Kìnìún', 'tí', 'ó', 'ń', 'fa', 'màlúù', 'méjì']",Lion REL 3.SG.TNS PROG pull cow two,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
igi tí ewúrẹ́ jókòó sábẹ́ rẹ̀,igi tí ewúrẹ́ jókòó sábẹ́ rẹ̀,"['igi', 'tí', 'ewúrẹ́', 'jókòó', 'sábẹ́', 'rẹ̀']",tree REL goat sit LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
Ilé tí àgùntàn kan ń fò lórí rẹ̀,Ilé tí àgùntàn kan ń fò lórí rẹ̀,"['Ilé', 'tí', 'àgùntàn', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",House REL sheep one PROG jump LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
olóńgbò tí pẹ́pẹ́yẹ ń fún ní òdòdó,olóńgbò tí pẹ́pẹ́yẹ ń fún ní òdòdó,"['olóńgbò', 'tí', 'pẹ́pẹ́yẹ', 'ń', 'fún', 'ní', 'òdòdó']",cat REL duck PROG give LOC flower,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
ọ̀pọ̀lọ́ méjì tí ó ń mú pẹ́pẹ́yẹ kan,ọ̀pọ̀lọ́ méjì tí ó ń mú pẹ́pẹ́yẹ kan,"['ọ̀pọ̀lọ́', 'méjì', 'tí', 'ó', 'ń', 'mú', 'pẹ́pẹ́yẹ', 'kan']",toad two REL 3.SG.TNS PROG catch duck one,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
adìyẹ tí eku ń fún ní èso,adìyẹ tí eku ń fún ní èso,"['adìyẹ', 'tí', 'eku', 'ń', 'fún', 'ní', 'èso']",hen REL rat PROG give LOC fruit,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
Ajá tí adìyẹ ń ju bọ́ọ̀lù sí,Ajá tí adìyẹ ń ju bọ́ọ̀lù sí,"['Ajá', 'tí', 'adìyẹ', 'ń', 'ju', 'bọ́ọ̀lù', 'sí']",Dog REL hen PROG throw ball to,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', '_', '_']"
ẹṣin tí ń fà màlúù méjì,ẹṣin tí ń fà màlúù méjì,"['ẹṣin', 'tí', 'ń', 'fà', 'màlúù', 'méjì']",horse REL.3.SG.TNS PROG pull cow two,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ewúrẹ́ tí olóńgbò méjì ń fà,ewúrẹ́ tí olóńgbò méjì ń fà,"['ewúrẹ́', 'tí', 'olóńgbò', 'méjì', 'ń', 'fà']",goat REL cat two PROG pull,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
adìyẹ tí ọ̀pọ̀lọ́ ń ju ọsàn sí,adìyẹ tí ọ̀pọ̀lọ́ ń ju ọsàn sí,"['adìyẹ', 'tí', 'ọ̀pọ̀lọ́', 'ń', 'ju', 'ọsàn', 'sí']",hen REL toad PROG throw orange to,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', '_', '_']"
ajá méjì tí àgùntàn kan ń mú,ajá méjì tí àgùntàn kan ń mú,"['ajá', 'méjì', 'tí', 'àgùntàn', 'kan', 'ń', 'mú']",dog two REL sheep one PROG catch,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ajá tí ń wẹ àgùntàn méjì,ajá tí ń wẹ àgùntàn méjì,"['ajá', 'tí', 'ń', 'wẹ', 'àgùntàn', 'méjì']",dog REL.3.SG.TNS PROG wash sheep two,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ibùsùn tí olóńgbò ń fò lórí rẹ̀,ibùsùn tí olóńgbò ń fò lórí rẹ̀,"['ibùsùn', 'tí', 'olóńgbò', 'ń', 'fò', 'lórí', 'rẹ̀']",bed REL cat PROG jump LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ewúrẹ́ méjì tí ó ń ti olóńgbò kan,ewúrẹ́ méjì tí ó ń ti olóńgbò kan,"['ewúrẹ́', 'méjì', 'tí', 'ó', 'ń', 'ti', 'olóńgbò', 'kan']",goat two REL 3.SG.TNS PROG push cat one,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,"['Tábìlì', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'jókòó', 'sábẹ́', 'rẹ̀']",Table REL toad one sit LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ọ̀pọ̀lọ́ tí pẹ́pẹ́yẹ méjì ń wẹ̀,ọ̀pọ̀lọ́ tí pẹ́pẹ́yẹ méjì ń wẹ̀,"['ọ̀pọ̀lọ́', 'tí', 'pẹ́pẹ́yẹ', 'méjì', 'ń', 'wẹ̀']",toad REL duck two PROG wash,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ẹṣin méjì tí màlúù kan ń tì,ẹṣin méjì tí màlúù kan ń tì,"['ẹṣin', 'méjì', 'tí', 'màlúù', 'kan', 'ń', 'tì']",horse two REL cow one PROG push,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
Ehoro tí ó ń jẹun,Ehoro tí ó ń jẹun,"['Ehoro', 'tí', 'ó', 'ń', 'jẹun']",Rabbit REL 3.SG.TNS PROG eat,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Ehoro tí ó ń ṣubú,Ehoro tí ó ń ṣubú,"['Ehoro', 'tí', 'ó', 'ń', 'ṣubú']",Rabbit REL 3.SG.TNS PROG fall,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Bọ́ọ̀lù tí ó ń yí gbirigbiri,Bọ́ọ̀lù tí ó ń yí gbirigbiri,"['Bọ́ọ̀lù', 'tí', 'ó', 'ń', 'yí', 'gbirigbiri']",Ball REL 3.SG.TNS PROG roll rolling-manner,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_']"
Kìnìún tí ó ń fa màlúù méjì,Kìnìún tí ó ń fa màlúù méjì,"['Kìnìún', 'tí', 'ó', 'ń', 'fa', 'màlúù', 'méjì']",Lion REL 3.SG.TNS PROG pull cow two,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
adìyẹ tí ọ̀pọ̀lọ́ kan ń ju ọsàn sí,adìyẹ tí ọ̀pọ̀lọ́ kan ń ju ọsàn sí,"['adìyẹ', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'ń', 'ju', 'ọsàn', 'sí']",hen REL toad one PROG throw orange to,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
ẹṣin méjì tí màlúù kan ń tì,ẹṣin méjì tí màlúù kan ń tì,"['ẹṣin', 'méjì', 'tí', 'màlúù', 'kan', 'ń', 'tì']",horse two REL cow one PROG push,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ajá méjì tí àgùntàn kan ń mú,ajá méjì tí àgùntàn kan ń mú,"['ajá', 'méjì', 'tí', 'àgùntàn', 'kan', 'ń', 'mú']",dog two REL sheep one PROG catch,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ajá tí ó ń wẹ àgùntàn méjì,ajá tí ó ń wẹ àgùntàn méjì,"['ajá', 'tí', 'ó', 'ń', 'wẹ', 'àgùntàn', 'méjì']",dog REL 3.SG.TNS PROG wash sheep two,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ewúrẹ́ tí olóńgbò méjì ń fà,ewúrẹ́ tí olóńgbò méjì ń fà,"['ewúrẹ́', 'tí', 'olóńgbò', 'méjì', 'ń', 'fà']",goat REL cat two PROG pull,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
igi tí ewúrẹ́ kan jókòó sábẹ́ rẹ̀,igi tí ewúrẹ́ kan jókòó sábẹ́ rẹ̀,"['igi', 'tí', 'ewúrẹ́', 'kan', 'jókòó', 'sábẹ́', 'rẹ̀']",tree REL goat one sit LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ọ̀pọ̀lọ́ tí pẹ́pẹ́yẹ méjì ń wẹ̀,ọ̀pọ̀lọ́ tí pẹ́pẹ́yẹ méjì ń wẹ̀,"['ọ̀pọ̀lọ́', 'tí', 'pẹ́pẹ́yẹ', 'méjì', 'ń', 'wẹ̀']",toad REL duck two PROG wash,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ewúrẹ́ méjì tí ó ń ti olóńgbò kan,ewúrẹ́ méjì tí ó ń ti olóńgbò kan,"['ewúrẹ́', 'méjì', 'tí', 'ó', 'ń', 'ti', 'olóńgbò', 'kan']",goat two REL 3.SG.TNS PROG push cat one,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ibùsùn tí olóńgbò kan ń fò lórí rẹ̀,ibùsùn tí olóńgbò kan ń fò lórí rẹ̀,"['ibùsùn', 'tí', 'olóńgbò', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",bed REL cat one PROG jump LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ẹṣin kan tí ó ń fà màlúù méjì,ẹṣin kan tí ó ń fà màlúù méjì,"['ẹṣin', 'kan', 'tí', 'ó', 'ń', 'fà', 'màlúù', 'méjì']",horse one REL 3.SG.TNS PROG pull cow two,"['_', '_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Ilé tí àgùntàn kan ń fò lórí rẹ̀,Ilé tí àgùntàn kan ń fò lórí rẹ̀,"['Ilé', 'tí', 'àgùntàn', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",House REL sheep one PROG jump LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
adìyẹ tí eku kan ń fún ní èso,adìyẹ tí eku kan ń fún ní èso,"['adìyẹ', 'tí', 'eku', 'kan', 'ń', 'fún', 'ní', 'èso']",hen REL rat one PROG give LOC fruit,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
olóńgbò tí pẹ́pẹ́yẹ kan ń fún ní òdòdó,olóńgbò tí pẹ́pẹ́yẹ kan ń fún ní òdòdó,"['olóńgbò', 'tí', 'pẹ́pẹ́yẹ', 'kan', 'ń', 'fún', 'ní', 'òdòdó']",cat REL duck one PROG give LOC flower,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,"['Tábìlì', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'jókòó', 'sábẹ́', 'rẹ̀']",Table REL toad one sit LOC 3.SG.GEN,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
Ajá tí adìyẹ kan ń ju bọ́ọ̀lù sí,Ajá tí adìyẹ kan ń ju bọ́ọ̀lù sí,"['Ajá', 'tí', 'adìyẹ', 'kan', 'ń', 'ju', 'bọ́ọ̀lù', 'sí']",Dog REL hen one PROG throw ball to,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
ọ̀pọ̀lọ́ méjì tí ń mú pẹ́pẹ́yẹ kan,ọ̀pọ̀lọ́ méjì tí ń mú pẹ́pẹ́yẹ kan,"['ọ̀pọ̀lọ́', 'méjì', 'tí', 'ń', 'mú', 'pẹ́pẹ́yẹ', 'kan']",toad two REL.3.SG.TNS PROG catch duck one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Ehoro tí ó ń jẹun,Ehoro tí ó ń jẹun,"['Ehoro', 'tí', 'ó', 'ń', 'jẹun']",Rabbit REL 3.SG.TNS PROG eat,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Ehoro tí ó ṣubú,Ehoro tí ó ṣubú,"['Ehoro', 'tí', 'ó', 'ṣubú']",Rabbit REL 3.SG.TNS fall,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', '_']"
Bọ́ọ̀lù tí ó ń yí gbirigbiri,Bọ́ọ̀lù tí ó ń yí gbirigbiri,"['Bọ́ọ̀lù', 'tí', 'ó', 'ń', 'yí', 'gbirigbiri']",Ball REL 3.SG.TNS PROG roll rolling-manner,"['_', 'PronType=Rel', 'Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_']"
